identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/PurchaseOption,product/accessType,product/alarmType,product/attachmentType,product/availability,product/availabilityZone,product/backupservice,product/cacheEngine,product/capacitystatus,product/category,product/ciType,product/classicnetworkingsupport,product/clockSpeed,product/computeFamily,product/contentType,product/countsAgainstQuota,product/cputype,product/currentGeneration,product/dataTransferQuota,product/databaseEngine,product/datatransferout,product/dedicatedEbsThroughput,product/deploymentOption,product/describes,product/description,product/disableactivationconfirmationemail,product/durability,product/ecu,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/equivalentondemandsku,product/eventType,product/findingGroup,product/findingSource,product/findingStorage,product/freeOverage,product/freeQueryTypes,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gets,product/granularity,product/graphqloperation,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/io,product/licenseModel,product/location,product/locationType,product/logsDestination,product/marketoption,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/memoryGib,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/opsItems,product/origin,product/overageType,product/overhead,product/physicalProcessor,product/platopricingtype,product/platostoragetype,product/platousagetype,product/platovolumetype,product/preInstalledSw,product/pricingUnit,product/processorArchitecture,product/processorFeatures,product/productFamily,product/protocol,product/provisioned,product/purchaseterm,product/queueType,product/recipient,product/region,product/regionCode,product/requestDescription,product/requestType,product/resourceEndpoint,product/routingTarget,product/routingType,product/servicecode,product/servicename,product/sku,product/softwareType,product/standardGroup,product/standardStorage,product/steps,product/storage,product/storageClass,product/storageFamily,product/storageMedia,product/storageType,product/tenancy,product/tiertype,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/updates,product/usageFamily,product/usagetype,product/vcpu,product/version,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,product/withActiveUsers,pricing/LeaseContractLength,pricing/OfferingClass,pricing/PurchaseOption,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/ReservationARN,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,savingsPlan/StartTime,savingsPlan/EndTime,savingsPlan/InstanceTypeFamily,savingsPlan/OfferingType,savingsPlan/PaymentOption,savingsPlan/PurchaseTerm,savingsPlan/Region,resourceTags/user:Name,resourceTags/user:Owner,resourceTags/user:app,resourceTags/user:module
2mqgolmui7rvum2bmtaqxs7t6dkbrqng3z5qql4ptwanagihyylq,2022-09-10T06:00:00Z/2022-09-10T07:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-10T06:00:00Z,2022-09-10T07:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/pkg,0.0001910173,,,USD,0.1000000000,0.0000191017,0.1000000000,0.0000191017,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000191017,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
gvm2xh4n3puplfmm3xylmqemmdjt33chqwrbp7ehdeutt3jwxyqa,2022-09-10T14:00:00Z/2022-09-10T15:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-10T14:00:00Z,2022-09-10T15:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/cbs,0.0000841935,,,USD,0.1000000000,0.0000084194,0.1000000000,0.0000084194,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000084194,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
pu5cf7nmf5a7vwbomc23gxaasnlrwoul63rjjqajnujaxz62bkca,2022-09-10T15:00:00Z/2022-09-10T16:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-10T15:00:00Z,2022-09-10T16:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/aic,0.0003193013,,,USD,0.1000000000,0.0000319301,0.1000000000,0.0000319301,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000319301,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
ngrnrh53tuw6n6ibmgkuprspnxwi6i7pewfdk64lef6w7g7y7iba,2022-09-10T16:00:00Z/2022-09-10T17:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-10T16:00:00Z,2022-09-10T17:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/cxa,0.0000852756,,,USD,0.1000000000,0.0000085276,0.1000000000,0.0000085276,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000085276,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
b47qff65pttzq7wmxdhnlprfkkr2pf2ixkf6i5ul64prpzjqae4q,2022-09-10T17:00:00Z/2022-09-10T18:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-10T17:00:00Z,2022-09-10T18:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/exc,0.0000687375,,,USD,0.1000000000,0.0000068738,0.1000000000,0.0000068738,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000068738,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
xww3exv4k2hbaaabpkm6mkyexkdgyobr2avc6j2dxfldn4a454xq,2022-09-10T20:00:00Z/2022-09-10T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-10T20:00:00Z,2022-09-10T21:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/kib,0.0004609867,,,USD,0.1000000000,0.0000460987,0.1000000000,0.0000460987,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000460987,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
b47qff65pttzq7wmxdhnlprfkkr2pf2ixkf6i5ul64prpzjqae4q,2022-09-10T22:00:00Z/2022-09-10T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-10T22:00:00Z,2022-09-10T23:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/exc,0.0000687375,,,USD,0.1000000000,0.0000068738,0.1000000000,0.0000068738,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000068738,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
2mqgolmui7rvum2bmtaqxs7t6dkbrqng3z5qql4ptwanagihyylq,2022-09-11T03:00:00Z/2022-09-11T04:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-11T03:00:00Z,2022-09-11T04:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/pkg,0.0001910173,,,USD,0.1000000000,0.0000191017,0.1000000000,0.0000191017,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000191017,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
jprycv3mukfdt2e3rf2zxyapnvqerm5ropingoyzulqru7cfioza,2022-09-11T04:00:00Z/2022-09-11T05:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-11T04:00:00Z,2022-09-11T05:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/zui,0.0003497379,,,USD,0.1000000000,0.0000349738,0.1000000000,0.0000349738,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000349738,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
xf3z2qswacvlxh625bdf7r6j7zm4uilvtdck7qlzbg5mghba6nsq,2022-09-11T10:00:00Z/2022-09-11T11:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-11T10:00:00Z,2022-09-11T11:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/cpc,0.0003777497,,,USD,0.1000000000,0.0000377750,0.1000000000,0.0000377750,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000377750,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
yjizuqqytz5li4ayro3mpcffl4pecvp7jdotb5envbveadwn7seq,2022-09-11T19:00:00Z/2022-09-11T20:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-11T19:00:00Z,2022-09-11T20:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/icd,0.0001951629,,,USD,0.1000000000,0.0000195163,0.1000000000,0.0000195163,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000195163,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
6qynvqrvmwvzj7rwc4rpqjskibb6monhhu4ndcx6exqkdejdjtwq,2022-09-11T22:00:00Z/2022-09-11T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-11T22:00:00Z,2022-09-11T23:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/prt,0.0000770133,,,USD,0.1000000000,0.0000077013,0.1000000000,0.0000077013,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000077013,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
b47qff65pttzq7wmxdhnlprfkkr2pf2ixkf6i5ul64prpzjqae4q,2022-09-12T00:00:00Z/2022-09-12T01:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-12T00:00:00Z,2022-09-12T01:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/exc,0.0000687375,,,USD,0.1000000000,0.0000068738,0.1000000000,0.0000068738,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000068738,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
pcqexba5n4wl32exhw7pskznd6hmuxs76zkucqbazt4dqkb47hfq,2022-09-12T03:00:00Z/2022-09-12T04:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-12T03:00:00Z,2022-09-12T04:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/rpt,0.0002592381,,,USD,0.1000000000,0.0000259238,0.1000000000,0.0000259238,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000259238,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
jprycv3mukfdt2e3rf2zxyapnvqerm5ropingoyzulqru7cfioza,2022-09-12T03:00:00Z/2022-09-12T04:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-12T03:00:00Z,2022-09-12T04:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/zui,0.0003497379,,,USD,0.1000000000,0.0000349738,0.1000000000,0.0000349738,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000349738,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
6qynvqrvmwvzj7rwc4rpqjskibb6monhhu4ndcx6exqkdejdjtwq,2022-09-12T05:00:00Z/2022-09-12T06:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-12T05:00:00Z,2022-09-12T06:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/prt,0.0000770133,,,USD,0.1000000000,0.0000077013,0.1000000000,0.0000077013,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000077013,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
4serrkdea3rrphidgpeojfjy4454ndwatwpyb5apzzf52u6lwp7a,2022-09-12T07:00:00Z/2022-09-12T08:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-12T07:00:00Z,2022-09-12T08:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/els,0.0002382652,,,USD,0.1000000000,0.0000238265,0.1000000000,0.0000238265,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000238265,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
